initial_queue_waiting_time,algorithm,metric_type,sample_id,value
3,HOFF,energy_consumption,9,6047.793425152915
3,HOFF,energy_consumption,10,2221.131327141712
3,HOFF,energy_consumption,11,6899.853420800709
3,HOFF,energy_consumption,12,0.23930958107822953
3,HOFF,energy_consumption,13,0.31329776833295186
3,HOFF,energy_consumption,14,6518.991237400877
3,HOFF,energy_consumption,15,2320.3446221273443
3,HOFF,energy_consumption,16,7472.164416674814
3,HOFF,energy_consumption,17,0.25134103653111217
3,HOFF,energy_consumption,18,0.30160395489890957
3,HOFF,energy_consumption,19,6038.379631959387
3,HOFF,energy_consumption,20,1920.1257478766768
3,HOFF,energy_consumption,21,6938.574611439556
3,HOFF,energy_consumption,22,0.2497169775445334
3,HOFF,energy_consumption,23,0.28313709541074283
3,HOFF,energy_consumption,24,6191.151313368396
3,HOFF,energy_consumption,25,2243.810914921109
3,HOFF,energy_consumption,26,7151.569772936764
3,HOFF,energy_consumption,27,0.24488366145632773
3,HOFF,energy_consumption,28,0.3122800919708411
3,HOFF,energy_consumption,29,5967.6291133112145
3,HOFF,energy_consumption,30,2223.7591923975374
3,HOFF,energy_consumption,31,7463.095118391979
3,HOFF,energy_consumption,32,0.2229400421640346
3,HOFF,energy_consumption,33,0.3142819644429788
3,HOFF,energy_consumption,34,5796.172510945575
3,HOFF,energy_consumption,35,2051.6583269077046
3,HOFF,energy_consumption,36,7145.407322655687
3,HOFF,energy_consumption,37,0.21618000252595485
3,HOFF,energy_consumption,38,0.29613388136460295
3,HOFF,energy_consumption,39,5809.660271422114
3,HOFF,energy_consumption,40,2279.2307291855946
3,HOFF,energy_consumption,41,6968.8708319289
3,HOFF,energy_consumption,42,0.2133886596827667
3,HOFF,energy_consumption,43,0.2750050548111832
3,HOFF,energy_consumption,44,6067.0128766305415
3,HOFF,energy_consumption,45,2247.8007775055726
3,HOFF,energy_consumption,46,7309.48374321443
3,HOFF,energy_consumption,47,0.22112700426647744
3,HOFF,energy_consumption,48,0.27952067383037377
3,HOFF,energy_consumption,49,5858.333651429771
3,HOFF,energy_consumption,50,2254.753125662963
3,HOFF,energy_consumption,51,6667.706647740313
3,HOFF,energy_consumption,52,0.22364542399395682
3,HOFF,energy_consumption,53,0.2965098966196559
3,HOFF,energy_consumption,54,5960.392227023897
3,HOFF,energy_consumption,55,2205.9463873317764
3,HOFF,energy_consumption,56,7647.028418557021
3,HOFF,energy_consumption,57,0.2399775174890665
3,HOFF,energy_consumption,58,0.2910617726050751
3,HOFF,energy_consumption,59,5997.338677632955
3,HOFF,energy_consumption,60,2176.107826515016
3,HOFF,energy_consumption,61,7367.174004401209
3,HOFF,energy_consumption,62,0.22284944031369736
3,HOFF,energy_consumption,63,0.28252686989498554
3,HOFF,energy_consumption,64,5911.125350892014
3,HOFF,energy_consumption,65,2123.7783741353473
